1  
2000  
0.000000 0.000000 
0.000000 0.000001 
0.000000 0.000002 
0.000003 0.000002 
0.000006 0.000004 
0.000010 0.000008 
0.000016 0.000012 
0.000024 0.000018 
0.000034 0.000026 
0.000047 0.000035 
0.000062 0.000047 
0.000081 0.000061 
0.000102 0.000078 
0.000128 0.000097 
0.000157 0.000119 
0.000191 0.000144 
0.000229 0.000173 
0.000272 0.000205 
0.000320 0.000242 
0.000374 0.000282 
0.000433 0.000326 
0.000498 0.000374 
0.000569 0.000427 
0.000647 0.000485 
0.000732 0.000548 
0.000824 0.000616 
0.000923 0.000689 
0.001030 0.000768 
0.001145 0.000853 
0.001269 0.000943 
0.001401 0.001040 
0.001542 0.001142 
0.001692 0.001252 
0.001852 0.001367 
0.002022 0.001490 
0.002201 0.001619 
0.002392 0.001756 
0.002593 0.001899 
0.002805 0.002051 
0.003029 0.002209 
0.003265 0.002376 
0.003512 0.002550 
0.003772 0.002732 
0.004045 0.002923 
0.004330 0.003121 
0.004630 0.003328 
0.004942 0.003544 
0.005269 0.003768 
0.005610 0.004001 
0.005966 0.004243 
0.006337 0.004493 
0.006723 0.004753 
0.007125 0.005022 
0.007543 0.005300 
0.007977 0.005587 
0.008428 0.005883 
0.008895 0.006189 
0.009381 0.006505 
0.009883 0.006830 
0.010404 0.007164 
0.010943 0.007508 
0.011501 0.007862 
0.012078 0.008225 
0.012674 0.008598 
0.013289 0.008981 
0.013925 0.009373 
0.014581 0.009775 
0.015258 0.010187 
0.015955 0.010608 
0.016674 0.011039 
0.017414 0.011479 
0.018176 0.011929 
0.018961 0.012388 
0.019768 0.012856 
0.020598 0.013334 
0.021451 0.013820 
0.022327 0.014316 
0.023227 0.014821 
0.024152 0.015335 
0.025100 0.015857 
0.026073 0.016388 
0.027071 0.016927 
0.028094 0.017475 
0.029143 0.018030 
0.030217 0.018594 
0.031317 0.019165 
0.032443 0.019744 
0.033596 0.020330 
0.034775 0.020924 
0.035981 0.021524 
0.037214 0.022131 
0.038475 0.022745 
0.039762 0.023364 
0.041078 0.023990 
0.042421 0.024621 
0.043793 0.025258 
0.045192 0.025900 
0.046620 0.026547 
0.048076 0.027198 
0.049561 0.027854 
0.051075 0.028513 
0.052617 0.029176 
0.054188 0.029842 
0.055788 0.030512 
0.057417 0.031184 
0.059075 0.031858 
0.060763 0.032534 
0.062479 0.033212 
0.064224 0.033891 
0.065999 0.034571 
0.067803 0.035251 
0.069636 0.035932 
0.071497 0.036612 
0.073388 0.037292 
0.075308 0.037970 
0.077256 0.038647 
0.079233 0.039323 
0.081239 0.039996 
0.083273 0.040667 
0.085336 0.041335 
0.087426 0.041999 
0.089545 0.042660 
0.091691 0.043317 
0.093864 0.043969 
0.096065 0.044617 
0.098293 0.045259 
0.100548 0.045896 
0.102829 0.046527 
0.105137 0.047151 
0.107470 0.047769 
0.109829 0.048380 
0.112214 0.048983 
0.114623 0.049579 
0.117057 0.050167 
0.119514 0.050746 
0.121996 0.051317 
0.124501 0.051879 
0.127029 0.052431 
0.129580 0.052974 
0.132152 0.053507 
0.134747 0.054030 
0.137362 0.054542 
0.139998 0.055044 
0.142655 0.055535 
0.145331 0.056015 
0.148026 0.056483 
0.150741 0.056940 
0.153473 0.057386 
0.156223 0.057819 
0.158990 0.058240 
0.161774 0.058649 
0.164574 0.059045 
0.167389 0.059429 
0.170219 0.059801 
0.173064 0.060159 
0.175923 0.060505 
0.178794 0.060837 
0.181678 0.061157 
0.184575 0.061464 
0.187483 0.061757 
0.190401 0.062038 
0.193330 0.062305 
0.196269 0.062559 
0.199217 0.062800 
0.202173 0.063027 
0.205138 0.063242 
0.208109 0.063444 
0.211088 0.063632 
0.214072 0.063808 
0.217062 0.063971 
0.220058 0.064121 
0.223057 0.064258 
0.226061 0.064383 
0.229068 0.064496 
0.232078 0.064597 
0.235089 0.064685 
0.238103 0.064761 
0.241117 0.064826 
0.244133 0.064879 
0.247148 0.064921 
0.250162 0.064952 
0.253176 0.064972 
0.256188 0.064981 
0.259198 0.064980 
0.262205 0.064968 
0.265210 0.064946 
0.268210 0.064915 
0.271207 0.064874 
0.274200 0.064824 
0.277187 0.064765 
0.280169 0.064697 
0.283145 0.064621 
0.286115 0.064536 
0.289078 0.064444 
0.292035 0.064344 
0.294983 0.064237 
0.297924 0.064123 
0.300856 0.064003 
0.303780 0.063876 
0.306695 0.063743 
0.309600 0.063604 
0.312496 0.063460 
0.315381 0.063311 
0.318256 0.063157 
0.321120 0.062998 
0.323974 0.062835 
0.326815 0.062669 
0.329646 0.062499 
0.332464 0.062326 
0.335270 0.062149 
0.338063 0.061970 
0.340844 0.061789 
0.343612 0.061606 
0.346366 0.061422 
0.349107 0.061236 
0.351834 0.061048 
0.354547 0.060861 
0.357246 0.060672 
0.359931 0.060484 
0.362601 0.060295 
0.365256 0.060107 
0.367897 0.059920 
0.370522 0.059734 
0.373132 0.059549 
0.375726 0.059366 
0.378305 0.059184 
0.380868 0.059004 
0.383415 0.058827 
0.385946 0.058653 
0.388461 0.058481 
0.390960 0.058313 
0.393442 0.058147 
0.395907 0.057986 
0.398356 0.057828 
0.400788 0.057674 
0.403203 0.057525 
0.405602 0.057380 
0.407983 0.057240 
0.410347 0.057105 
0.412694 0.056975 
0.415024 0.056850 
0.417336 0.056731 
0.419630 0.056618 
0.421908 0.056511 
0.424167 0.056409 
0.426409 0.056314 
0.428634 0.056226 
0.430840 0.056144 
0.433029 0.056069 
0.435200 0.056001 
0.437353 0.055940 
0.439489 0.055886 
0.441606 0.055840 
0.443705 0.055801 
0.445786 0.055770 
0.447850 0.055746 
0.449895 0.055731 
0.451922 0.055723 
0.453931 0.055724 
0.455922 0.055732 
0.457894 0.055750 
0.459849 0.055775 
0.461785 0.055809 
0.463703 0.055852 
0.465603 0.055903 
0.467484 0.055964 
0.469348 0.056033 
0.471193 0.056110 
0.473020 0.056197 
0.474829 0.056293 
0.476619 0.056398 
0.478391 0.056512 
0.480145 0.056635 
0.481880 0.056768 
0.483598 0.056910 
0.485297 0.057061 
0.486977 0.057221 
0.488640 0.057391 
0.490284 0.057570 
0.491910 0.057758 
0.493518 0.057956 
0.495107 0.058163 
0.496679 0.058380 
0.498232 0.058606 
0.499766 0.058841 
0.501283 0.059086 
0.502781 0.059340 
0.504262 0.059604 
0.505723 0.059877 
0.507167 0.060159 
0.508593 0.060451 
0.510000 0.060752 
0.511390 0.061062 
0.512761 0.061382 
0.514114 0.061711 
0.515449 0.062049 
0.516765 0.062396 
0.518064 0.062752 
0.519345 0.063117 
0.520607 0.063491 
0.521852 0.063874 
0.523078 0.064266 
0.524287 0.064667 
0.525477 0.065077 
0.526650 0.065495 
0.527804 0.065922 
0.528940 0.066358 
0.530059 0.066802 
0.531160 0.067255 
0.532242 0.067716 
0.533307 0.068185 
0.534354 0.068663 
0.535383 0.069148 
0.536394 0.069642 
0.537387 0.070144 
0.538363 0.070653 
0.539320 0.071171 
0.540260 0.071696 
0.541182 0.072229 
0.542087 0.072769 
0.542973 0.073317 
0.543842 0.073872 
