1  
2000  
-0.000000 0.000000 
-0.000000 0.000001 
-0.000000 0.000002 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000000 -0.000000 
0.000001 -0.000000 
0.000001 -0.000000 
0.000001 -0.000000 
0.000001 -0.000000 
0.000001 -0.000000 
0.000002 -0.000000 
0.000002 -0.000000 
0.000003 -0.000000 
0.000003 -0.000000 
0.000004 -0.000000 
0.000004 -0.000001 
0.000005 -0.000001 
0.000006 -0.000001 
0.000007 -0.000001 
0.000008 -0.000001 
0.000009 -0.000001 
0.000011 -0.000001 
0.000012 -0.000002 
0.000014 -0.000002 
0.000016 -0.000002 
0.000018 -0.000002 
0.000021 -0.000003 
0.000023 -0.000003 
0.000026 -0.000003 
0.000030 -0.000004 
0.000033 -0.000004 
0.000037 -0.000005 
0.000041 -0.000006 
0.000046 -0.000006 
0.000050 -0.000007 
0.000056 -0.000008 
0.000062 -0.000008 
0.000068 -0.000009 
0.000075 -0.000010 
0.000082 -0.000011 
0.000090 -0.000013 
0.000098 -0.000014 
0.000107 -0.000015 
0.000117 -0.000017 
0.000127 -0.000018 
0.000138 -0.000020 
0.000150 -0.000022 
0.000162 -0.000024 
0.000176 -0.000026 
0.000190 -0.000028 
0.000205 -0.000030 
0.000221 -0.000033 
0.000238 -0.000036 
0.000257 -0.000039 
0.000276 -0.000042 
0.000296 -0.000045 
0.000318 -0.000049 
0.000340 -0.000053 
0.000364 -0.000057 
0.000390 -0.000061 
0.000416 -0.000066 
0.000445 -0.000071 
0.000474 -0.000076 
0.000505 -0.000081 
0.000538 -0.000087 
0.000572 -0.000093 
0.000608 -0.000100 
0.000646 -0.000107 
0.000686 -0.000114 
0.000728 -0.000122 
0.000771 -0.000130 
0.000817 -0.000139 
0.000864 -0.000148 
0.000914 -0.000157 
0.000966 -0.000168 
0.001021 -0.000178 
0.001077 -0.000190 
0.001137 -0.000202 
0.001198 -0.000214 
0.001263 -0.000227 
0.001330 -0.000241 
0.001399 -0.000256 
0.001472 -0.000271 
0.001547 -0.000287 
0.001626 -0.000304 
0.001707 -0.000321 
0.001792 -0.000340 
0.001880 -0.000359 
0.001971 -0.000380 
0.002066 -0.000401 
0.002164 -0.000423 
0.002266 -0.000447 
0.002371 -0.000471 
0.002480 -0.000497 
0.002594 -0.000523 
0.002711 -0.000551 
0.002832 -0.000580 
0.002957 -0.000611 
0.003086 -0.000643 
0.003220 -0.000676 
0.003358 -0.000711 
0.003501 -0.000747 
0.003648 -0.000784 
0.003800 -0.000824 
0.003957 -0.000864 
0.004119 -0.000907 
0.004285 -0.000951 
0.004457 -0.000998 
0.004634 -0.001046 
0.004817 -0.001096 
0.005004 -0.001148 
0.005198 -0.001202 
0.005397 -0.001258 
0.005601 -0.001316 
0.005812 -0.001377 
0.006028 -0.001440 
0.006250 -0.001505 
0.006479 -0.001573 
0.006714 -0.001643 
0.006955 -0.001716 
0.007202 -0.001792 
0.007456 -0.001871 
0.007717 -0.001952 
0.007984 -0.002036 
0.008259 -0.002123 
0.008540 -0.002214 
0.008828 -0.002307 
0.009124 -0.002404 
0.009426 -0.002504 
0.009736 -0.002608 
0.010054 -0.002715 
0.010379 -0.002826 
0.010711 -0.002940 
0.011051 -0.003058 
0.011400 -0.003180 
0.011756 -0.003307 
0.012120 -0.003437 
0.012492 -0.003571 
0.012872 -0.003710 
0.013261 -0.003853 
0.013658 -0.004001 
0.014063 -0.004153 
0.014477 -0.004310 
0.014900 -0.004471 
0.015331 -0.004638 
0.015771 -0.004809 
0.016220 -0.004986 
0.016678 -0.005168 
0.017145 -0.005355 
0.017621 -0.005548 
0.018106 -0.005746 
0.018600 -0.005950 
0.019104 -0.006159 
0.019617 -0.006375 
0.020139 -0.006596 
0.020671 -0.006824 
0.021212 -0.007058 
0.021763 -0.007298 
0.022324 -0.007544 
0.022894 -0.007797 
0.023475 -0.008057 
0.024064 -0.008324 
0.024664 -0.008597 
0.025274 -0.008877 
0.025894 -0.009165 
0.026523 -0.009459 
0.027163 -0.009761 
0.027812 -0.010071 
0.028472 -0.010387 
0.029142 -0.010712 
0.029822 -0.011044 
0.030512 -0.011384 
0.031212 -0.011732 
0.031923 -0.012088 
0.032643 -0.012452 
0.033374 -0.012825 
0.034115 -0.013206 
0.034867 -0.013595 
0.035628 -0.013993 
0.036400 -0.014399 
0.037182 -0.014814 
0.037974 -0.015238 
0.038777 -0.015671 
0.039589 -0.016113 
0.040412 -0.016564 
0.041245 -0.017024 
0.042088 -0.017494 
0.042942 -0.017973 
0.043805 -0.018461 
0.044679 -0.018958 
0.045563 -0.019466 
0.046457 -0.019982 
0.047361 -0.020509 
0.048275 -0.021045 
0.049198 -0.021591 
0.050132 -0.022147 
0.051076 -0.022713 
0.052029 -0.023289 
0.052993 -0.023875 
0.053966 -0.024471 
0.054948 -0.025077 
0.055941 -0.025693 
0.056943 -0.026320 
0.057955 -0.026956 
0.058976 -0.027603 
0.060006 -0.028261 
0.061046 -0.028928 
0.062096 -0.029606 
0.063154 -0.030294 
0.064222 -0.030993 
0.065299 -0.031702 
0.066385 -0.032421 
0.067481 -0.033151 
0.068585 -0.033891 
0.069698 -0.034642 
0.070820 -0.035403 
0.071950 -0.036174 
0.073090 -0.036956 
0.074238 -0.037748 
0.075394 -0.038551 
0.076559 -0.039363 
0.077733 -0.040186 
0.078914 -0.041020 
0.080105 -0.041863 
0.081303 -0.042717 
0.082509 -0.043580 
0.083724 -0.044454 
0.084946 -0.045338 
0.086177 -0.046232 
0.087415 -0.047135 
0.088661 -0.048049 
0.089915 -0.048972 
0.091176 -0.049905 
0.092445 -0.050848 
0.093721 -0.051801 
0.095005 -0.052762 
0.096296 -0.053734 
0.097595 -0.054714 
0.098901 -0.055704 
0.100214 -0.056703 
0.101534 -0.057712 
0.102860 -0.058729 
0.104194 -0.059755 
0.105535 -0.060790 
0.106883 -0.061833 
0.108237 -0.062886 
0.109598 -0.063946 
0.110966 -0.065015 
0.112340 -0.066093 
0.113721 -0.067178 
0.115109 -0.068272 
0.116502 -0.069373 
0.117902 -0.070482 
0.119309 -0.071599 
0.120721 -0.072723 
0.122140 -0.073855 
0.123565 -0.074994 
0.124996 -0.076140 
0.126433 -0.077293 
0.127876 -0.078453 
0.129325 -0.079620 
0.130780 -0.080793 
0.132241 -0.081973 
0.133708 -0.083159 
0.135180 -0.084351 
0.136658 -0.085549 
0.138142 -0.086753 
0.139631 -0.087962 
0.141127 -0.089178 
0.142627 -0.090398 
0.144134 -0.091624 
0.145646 -0.092855 
0.147163 -0.094091 
0.148686 -0.095331 
0.150214 -0.096577 
0.151748 -0.097826 
0.153287 -0.099080 
0.154831 -0.100338 
0.156381 -0.101600 
0.157936 -0.102866 
0.159497 -0.104135 
